#Duplication rate	Coverage
1.0	3468.0
2.0	2196.0
3.0	1331.0
4.0	1025.0
5.0	802.0
6.0	630.0
7.0	553.0
8.0	439.0
9.0	381.0
10.0	363.0
11.0	323.0
12.0	267.0
13.0	282.0
14.0	205.0
15.0	209.0
16.0	177.0
17.0	146.0
18.0	163.0
19.0	149.0
20.0	153.0
21.0	118.0
22.0	97.0
23.0	102.0
24.0	83.0
25.0	90.0
26.0	82.0
27.0	65.0
28.0	72.0
29.0	69.0
30.0	68.0
31.0	46.0
32.0	61.0
33.0	46.0
34.0	47.0
35.0	47.0
36.0	39.0
37.0	56.0
38.0	44.0
39.0	31.0
40.0	42.0
41.0	37.0
42.0	31.0
43.0	30.0
44.0	39.0
45.0	25.0
46.0	32.0
47.0	20.0
48.0	22.0
49.0	27.0
50.0	414.0
