#Duplication rate	Coverage
1.0	3562.0
2.0	2347.0
3.0	1648.0
4.0	1342.0
5.0	1098.0
6.0	917.0
7.0	806.0
8.0	741.0
9.0	585.0
10.0	507.0
11.0	503.0
12.0	423.0
13.0	408.0
14.0	356.0
15.0	319.0
16.0	321.0
17.0	284.0
18.0	257.0
19.0	263.0
20.0	269.0
21.0	223.0
22.0	197.0
23.0	180.0
24.0	178.0
25.0	162.0
26.0	161.0
27.0	127.0
28.0	148.0
29.0	120.0
30.0	119.0
31.0	112.0
32.0	116.0
33.0	101.0
34.0	98.0
35.0	104.0
36.0	91.0
37.0	89.0
38.0	76.0
39.0	84.0
40.0	74.0
41.0	84.0
42.0	57.0
43.0	78.0
44.0	61.0
45.0	61.0
46.0	58.0
47.0	43.0
48.0	50.0
49.0	60.0
50.0	2103.0
