#Duplication rate	Coverage
1.0	2811.0
2.0	2273.0
3.0	1699.0
4.0	1361.0
5.0	1154.0
6.0	932.0
7.0	808.0
8.0	674.0
9.0	577.0
10.0	542.0
11.0	498.0
12.0	406.0
13.0	423.0
14.0	361.0
15.0	339.0
16.0	321.0
17.0	308.0
18.0	305.0
19.0	263.0
20.0	263.0
21.0	238.0
22.0	217.0
23.0	240.0
24.0	211.0
25.0	204.0
26.0	199.0
27.0	213.0
28.0	204.0
29.0	184.0
30.0	183.0
31.0	192.0
32.0	164.0
33.0	176.0
34.0	169.0
35.0	175.0
36.0	137.0
37.0	159.0
38.0	162.0
39.0	151.0
40.0	145.0
41.0	151.0
42.0	128.0
43.0	121.0
44.0	129.0
45.0	113.0
46.0	116.0
47.0	132.0
48.0	127.0
49.0	116.0
50.0	5347.0
