#Duplication rate	Coverage
1.0	4160.0
2.0	2350.0
3.0	1619.0
4.0	1253.0
5.0	1022.0
6.0	828.0
7.0	736.0
8.0	572.0
9.0	504.0
10.0	480.0
11.0	376.0
12.0	355.0
13.0	292.0
14.0	259.0
15.0	242.0
16.0	214.0
17.0	206.0
18.0	192.0
19.0	137.0
20.0	170.0
21.0	145.0
22.0	113.0
23.0	128.0
24.0	101.0
25.0	108.0
26.0	80.0
27.0	94.0
28.0	59.0
29.0	75.0
30.0	62.0
31.0	32.0
32.0	53.0
33.0	60.0
34.0	37.0
35.0	49.0
36.0	34.0
37.0	39.0
38.0	32.0
39.0	23.0
40.0	28.0
41.0	29.0
42.0	19.0
43.0	14.0
44.0	10.0
45.0	13.0
46.0	13.0
47.0	15.0
48.0	15.0
49.0	8.0
50.0	123.0
