#Duplication rate	Coverage
1.0	654.0
2.0	847.0
3.0	731.0
4.0	883.0
5.0	822.0
6.0	866.0
7.0	848.0
8.0	944.0
9.0	913.0
10.0	957.0
11.0	953.0
12.0	965.0
13.0	901.0
14.0	903.0
15.0	817.0
16.0	829.0
17.0	825.0
18.0	730.0
19.0	686.0
20.0	689.0
21.0	648.0
22.0	653.0
23.0	586.0
24.0	562.0
25.0	543.0
26.0	501.0
27.0	441.0
28.0	430.0
29.0	444.0
30.0	373.0
31.0	365.0
32.0	337.0
33.0	313.0
34.0	299.0
35.0	264.0
36.0	254.0
37.0	249.0
38.0	243.0
39.0	202.0
40.0	202.0
41.0	202.0
42.0	164.0
43.0	193.0
44.0	147.0
45.0	148.0
46.0	130.0
47.0	133.0
48.0	124.0
49.0	110.0
50.0	2855.0
