#Duplication rate	Coverage
1.0	4347.0
2.0	2362.0
3.0	1489.0
4.0	1068.0
5.0	855.0
6.0	614.0
7.0	527.0
8.0	412.0
9.0	384.0
10.0	340.0
11.0	295.0
12.0	251.0
13.0	212.0
14.0	178.0
15.0	198.0
16.0	172.0
17.0	172.0
18.0	128.0
19.0	114.0
20.0	117.0
21.0	117.0
22.0	92.0
23.0	94.0
24.0	76.0
25.0	79.0
26.0	75.0
27.0	70.0
28.0	62.0
29.0	64.0
30.0	52.0
31.0	56.0
32.0	49.0
33.0	43.0
34.0	49.0
35.0	43.0
36.0	33.0
37.0	31.0
38.0	34.0
39.0	27.0
40.0	23.0
41.0	26.0
42.0	15.0
43.0	25.0
44.0	25.0
45.0	24.0
46.0	17.0
47.0	24.0
48.0	31.0
49.0	15.0
50.0	766.0
