#Duplication rate	Coverage
1.0	2872.0
2.0	1998.0
3.0	1491.0
4.0	1263.0
5.0	1114.0
6.0	944.0
7.0	787.0
8.0	695.0
9.0	688.0
10.0	567.0
11.0	553.0
12.0	512.0
13.0	463.0
14.0	396.0
15.0	411.0
16.0	405.0
17.0	344.0
18.0	323.0
19.0	299.0
20.0	307.0
21.0	273.0
22.0	273.0
23.0	225.0
24.0	221.0
25.0	222.0
26.0	221.0
27.0	196.0
28.0	172.0
29.0	204.0
30.0	183.0
31.0	159.0
32.0	167.0
33.0	158.0
34.0	158.0
35.0	140.0
36.0	122.0
37.0	132.0
38.0	113.0
39.0	119.0
40.0	116.0
41.0	120.0
42.0	126.0
43.0	113.0
44.0	101.0
45.0	114.0
46.0	86.0
47.0	85.0
48.0	104.0
49.0	102.0
50.0	3841.0
