#Duplication rate	Coverage
1.0	4342.0
2.0	2640.0
3.0	1777.0
4.0	1282.0
5.0	1026.0
6.0	778.0
7.0	627.0
8.0	573.0
9.0	503.0
10.0	398.0
11.0	384.0
12.0	324.0
13.0	295.0
14.0	299.0
15.0	248.0
16.0	249.0
17.0	232.0
18.0	227.0
19.0	216.0
20.0	190.0
21.0	211.0
22.0	192.0
23.0	189.0
24.0	188.0
25.0	177.0
26.0	145.0
27.0	147.0
28.0	150.0
29.0	131.0
30.0	134.0
31.0	128.0
32.0	147.0
33.0	94.0
34.0	110.0
35.0	117.0
36.0	106.0
37.0	93.0
38.0	109.0
39.0	114.0
40.0	82.0
41.0	102.0
42.0	99.0
43.0	112.0
44.0	96.0
45.0	90.0
46.0	92.0
47.0	64.0
48.0	63.0
49.0	76.0
50.0	3205.0
