#Duplication rate	Coverage
1.0	1778.0
2.0	1636.0
3.0	1352.0
4.0	1225.0
5.0	1057.0
6.0	918.0
7.0	871.0
8.0	724.0
9.0	596.0
10.0	602.0
11.0	524.0
12.0	498.0
13.0	467.0
14.0	422.0
15.0	436.0
16.0	381.0
17.0	405.0
18.0	327.0
19.0	326.0
20.0	326.0
21.0	343.0
22.0	288.0
23.0	268.0
24.0	285.0
25.0	262.0
26.0	243.0
27.0	246.0
28.0	247.0
29.0	246.0
30.0	229.0
31.0	185.0
32.0	216.0
33.0	207.0
34.0	177.0
35.0	193.0
36.0	161.0
37.0	189.0
38.0	181.0
39.0	141.0
40.0	148.0
41.0	156.0
42.0	153.0
43.0	149.0
44.0	132.0
45.0	149.0
46.0	135.0
47.0	113.0
48.0	101.0
49.0	111.0
50.0	8146.0
