#Coverage (X)	Coverage
1.0	99.88295488746948
2.0	99.88295488746948
3.0	99.88295488746948
4.0	99.88295488746948
5.0	99.87961074139719
6.0	99.87961074139719
7.0	99.87961074139719
8.0	99.87626659532488
9.0	99.87626659532488
10.0	99.87626659532488
11.0	99.87292244925258
12.0	99.87292244925258
13.0	99.84951342674648
14.0	99.81941611209578
15.0	99.79266294351737
16.0	99.74918904457746
17.0	99.74584489850517
18.0	99.62879978597465
19.0	99.58198174096245
20.0	99.50841052737184
21.0	99.31445005517841
22.0	99.20743738086479
23.0	99.13052202120188
24.0	99.05360666153898
25.0	99.00678861652678
26.0	98.94659398722536
27.0	98.83623716683945
28.0	98.68909473965823
29.0	98.65899742500753
30.0	98.64896498679062
31.0	98.62890011035682
32.0	98.57873791927231
33.0	98.57539377320002
34.0	98.5586730428385
35.0	98.54195231247701
36.0	98.4984784135371
37.0	98.4851018292479
38.0	98.47841353710331
39.0	98.44831622245259
40.0	98.4215630538742
41.0	98.4215630538742
42.0	98.38477744707889
43.0	98.37474500886199
44.0	98.37474500886199
45.0	98.37474500886199
46.0	98.37474500886199
47.0	98.37474500886199
48.0	98.37474500886199
49.0	98.37474500886199
50.0	98.37474500886199
51.0	98.37474500886199
