#GC Content (%)	Sample
1.0	4.3848110146452686E-5
2.0	0.0
3.0	0.0
4.0	4.3848110146452686E-5
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	2.1924055073226344E-4
27.0	6.138735420503377E-4
28.0	7.01569762343243E-4
29.0	0.0026747347189336143
30.0	0.00798035604665439
31.0	0.01635534508462685
32.0	0.023897220029816715
33.0	0.03779707094624222
34.0	0.058054897833903364
35.0	0.08203981408401298
36.0	0.08791546084363765
37.0	0.09918442515127598
38.0	0.09650969043234237
39.0	0.09304568973077261
40.0	0.08392528282031045
41.0	0.07327019205472243
42.0	0.05910725247741823
43.0	0.03547312110848023
44.0	0.02218714373410506
45.0	0.019380864684732088
46.0	0.018021573270192052
47.0	0.019819345786196613
48.0	0.01661843374550557
49.0	0.011663597298956416
50.0	0.01205823029027449
51.0	0.01113741997719898
52.0	0.006007191090064019
53.0	0.0024993422783478035
54.0	0.0014469876348329389
55.0	2.1924055073226344E-4
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	4.3848110146452686E-5
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	4.3848110146452686E-5
