#Duplication rate	Coverage
1.0	544.0
2.0	515.0
3.0	450.0
4.0	454.0
5.0	401.0
6.0	391.0
7.0	343.0
8.0	340.0
9.0	304.0
10.0	305.0
11.0	286.0
12.0	275.0
13.0	224.0
14.0	236.0
15.0	264.0
16.0	246.0
17.0	247.0
18.0	202.0
19.0	231.0
20.0	203.0
21.0	179.0
22.0	203.0
23.0	197.0
24.0	170.0
25.0	182.0
26.0	164.0
27.0	159.0
28.0	142.0
29.0	157.0
30.0	180.0
31.0	142.0
32.0	185.0
33.0	145.0
34.0	146.0
35.0	132.0
36.0	172.0
37.0	122.0
38.0	125.0
39.0	121.0
40.0	115.0
41.0	115.0
42.0	134.0
43.0	122.0
44.0	122.0
45.0	115.0
46.0	104.0
47.0	96.0
48.0	105.0
49.0	119.0
50.0	18293.0
