#Duplication rate	Coverage
1.0	3732.0
2.0	1867.0
3.0	1244.0
4.0	774.0
5.0	586.0
6.0	480.0
7.0	362.0
8.0	295.0
9.0	209.0
10.0	202.0
11.0	151.0
12.0	137.0
13.0	105.0
14.0	95.0
15.0	96.0
16.0	64.0
17.0	61.0
18.0	65.0
19.0	49.0
20.0	40.0
21.0	43.0
22.0	47.0
23.0	35.0
24.0	39.0
25.0	26.0
26.0	25.0
27.0	28.0
28.0	30.0
29.0	28.0
30.0	27.0
31.0	24.0
32.0	20.0
33.0	20.0
34.0	23.0
35.0	12.0
36.0	22.0
37.0	19.0
38.0	11.0
39.0	12.0
40.0	10.0
41.0	22.0
42.0	16.0
43.0	8.0
44.0	6.0
45.0	9.0
46.0	6.0
47.0	9.0
48.0	6.0
49.0	9.0
50.0	239.0
