#Duplication rate	Coverage
1.0	1375.0
2.0	1494.0
3.0	1188.0
4.0	1299.0
5.0	1161.0
6.0	1230.0
7.0	1069.0
8.0	1138.0
9.0	1088.0
10.0	1082.0
11.0	982.0
12.0	985.0
13.0	896.0
14.0	875.0
15.0	798.0
16.0	794.0
17.0	746.0
18.0	630.0
19.0	593.0
20.0	551.0
21.0	561.0
22.0	466.0
23.0	417.0
24.0	378.0
25.0	397.0
26.0	336.0
27.0	312.0
28.0	276.0
29.0	263.0
30.0	220.0
31.0	220.0
32.0	218.0
33.0	167.0
34.0	171.0
35.0	152.0
36.0	150.0
37.0	143.0
38.0	125.0
39.0	114.0
40.0	114.0
41.0	75.0
42.0	75.0
43.0	91.0
44.0	74.0
45.0	74.0
46.0	58.0
47.0	56.0
48.0	47.0
49.0	48.0
50.0	1615.0
