#Duplication rate	Coverage
1.0	542.0
2.0	632.0
3.0	550.0
4.0	559.0
5.0	510.0
6.0	570.0
7.0	506.0
8.0	596.0
9.0	594.0
10.0	581.0
11.0	617.0
12.0	612.0
13.0	670.0
14.0	663.0
15.0	642.0
16.0	624.0
17.0	589.0
18.0	602.0
19.0	647.0
20.0	584.0
21.0	629.0
22.0	634.0
23.0	589.0
24.0	559.0
25.0	539.0
26.0	517.0
27.0	537.0
28.0	442.0
29.0	494.0
30.0	466.0
31.0	443.0
32.0	423.0
33.0	435.0
34.0	432.0
35.0	370.0
36.0	351.0
37.0	382.0
38.0	363.0
39.0	307.0
40.0	305.0
41.0	312.0
42.0	291.0
43.0	244.0
44.0	256.0
45.0	258.0
46.0	252.0
47.0	244.0
48.0	229.0
49.0	197.0
50.0	5561.0
