#GC Content (%)	Sample
1.0	4.2103667650489034E-6
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	4.2103667650489034E-6
16.0	0.0
17.0	0.0
18.0	4.2103667650489034E-6
19.0	0.0
20.0	0.0
21.0	4.2103667650489034E-6
22.0	0.0
23.0	0.0
24.0	0.0
25.0	2.526220059029342E-5
26.0	6.736586824078246E-4
27.0	0.003928272191790627
28.0	0.003953534392380919
29.0	0.0061260836431461544
30.0	0.012159539217461234
31.0	0.017220400069050016
32.0	0.02511904812028176
33.0	0.03983006959736263
34.0	0.05683995132816019
35.0	0.07050680184750893
36.0	0.08936503458816297
37.0	0.100560399816428
38.0	0.09039236407883491
39.0	0.08247687456054296
40.0	0.07511294308847244
41.0	0.06753007254461936
42.0	0.06103347662614891
43.0	0.03640704141737787
44.0	0.023569633150743757
45.0	0.021136041160545495
46.0	0.019279269417158927
47.0	0.019763461595139552
48.0	0.020504486145788158
49.0	0.01492575018209836
50.0	0.013207920541958408
51.0	0.013170027241072968
52.0	0.007481821741491902
53.0	0.004719821143619821
54.0	0.002404119422842924
55.0	5.136647453359663E-4
56.0	8.420733530097807E-6
57.0	0.0
58.0	8.420733530097807E-6
59.0	0.0
60.0	4.2103667650489034E-6
61.0	0.0
62.0	0.0
63.0	4.2103667650489034E-6
64.0	0.0
65.0	0.0
66.0	0.0
67.0	8.420733530097807E-6
68.0	0.0
69.0	0.0
70.0	4.2103667650489034E-6
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	8.420733530097807E-6
