#Insert size (bp)	insert size
31.0	265.0
32.0	289.0
33.0	304.0
34.0	344.0
35.0	365.0
36.0	347.0
37.0	251.0
38.0	235.0
39.0	284.0
40.0	300.0
41.0	338.0
42.0	304.0
43.0	276.0
44.0	287.0
45.0	290.0
46.0	297.0
47.0	228.0
48.0	161.0
49.0	201.0
50.0	204.0
51.0	236.0
52.0	271.0
53.0	247.0
54.0	256.0
55.0	233.0
56.0	222.0
57.0	177.0
58.0	177.0
59.0	147.0
60.0	165.0
61.0	190.0
62.0	210.0
63.0	199.0
64.0	186.0
65.0	197.0
66.0	168.0
67.0	150.0
68.0	132.0
69.0	104.0
70.0	130.0
71.0	137.0
72.0	158.0
73.0	104.0
74.0	122.0
75.0	116.0
76.0	76.0
77.0	74.0
78.0	47.0
79.0	42.0
80.0	36.0
81.0	31.0
82.0	46.0
83.0	45.0
84.0	41.0
85.0	30.0
86.0	29.0
87.0	37.0
88.0	29.0
89.0	17.0
90.0	24.0
91.0	21.0
92.0	31.0
93.0	33.0
94.0	34.0
95.0	23.0
96.0	29.0
97.0	32.0
98.0	23.0
99.0	27.0
100.0	23.0
101.0	20.0
102.0	16.0
103.0	31.0
104.0	37.0
105.0	22.0
106.0	27.0
107.0	32.0
108.0	25.0
109.0	26.0
110.0	37.0
111.0	27.0
112.0	30.0
113.0	35.0
114.0	52.0
115.0	47.0
116.0	42.0
117.0	46.0
118.0	37.0
119.0	32.0
120.0	37.0
121.0	36.0
122.0	39.0
123.0	35.0
124.0	37.0
125.0	33.0
126.0	39.0
127.0	55.0
128.0	48.0
129.0	35.0
130.0	40.0
131.0	33.0
132.0	48.0
133.0	44.0
134.0	41.0
135.0	56.0
136.0	55.0
137.0	38.0
138.0	57.0
139.0	54.0
140.0	37.0
141.0	44.0
142.0	49.0
143.0	63.0
144.0	281.0
145.0	304.0
146.0	272.0
147.0	295.0
148.0	423.0
149.0	312.0
150.0	771.0
151.0	7162.0
152.0	11908.0
153.0	12209.0
154.0	12504.0
155.0	12111.0
156.0	12481.0
157.0	12580.0
158.0	13600.0
159.0	6705.0
160.0	6507.0
161.0	6470.0
162.0	6236.0
163.0	6612.0
164.0	6212.0
165.0	6135.0
166.0	6288.0
167.0	6289.0
168.0	6913.0
169.0	6273.0
170.0	6167.0
171.0	6095.0
172.0	5890.0
173.0	5990.0
174.0	5808.0
175.0	5827.0
176.0	5870.0
177.0	5948.0
178.0	5994.0
179.0	6632.0
180.0	5840.0
181.0	5795.0
182.0	5611.0
183.0	5479.0
184.0	5583.0
185.0	5434.0
186.0	5545.0
187.0	5536.0
188.0	5530.0
189.0	5539.0
190.0	5454.0
191.0	5345.0
192.0	5488.0
193.0	5241.0
194.0	5344.0
195.0	5065.0
196.0	5073.0
197.0	5109.0
198.0	5052.0
199.0	5176.0
200.0	5256.0
201.0	4987.0
202.0	5129.0
203.0	4936.0
204.0	4872.0
205.0	4906.0
206.0	4656.0
207.0	5018.0
208.0	4833.0
209.0	4700.0
210.0	4765.0
211.0	4686.0
212.0	4731.0
213.0	4633.0
214.0	4540.0
215.0	4429.0
216.0	4446.0
217.0	4398.0
218.0	4824.0
219.0	4976.0
220.0	4388.0
221.0	4404.0
222.0	4279.0
223.0	4291.0
224.0	4264.0
225.0	4206.0
226.0	4119.0
227.0	4048.0
228.0	4433.0
229.0	4115.0
230.0	4318.0
231.0	3913.0
232.0	3948.0
233.0	3906.0
234.0	3887.0
235.0	3952.0
236.0	3798.0
237.0	3757.0
238.0	3752.0
239.0	3751.0
240.0	3731.0
241.0	3846.0
