#Duplication rate	Coverage
1.0	2939.0
2.0	2335.0
3.0	1747.0
4.0	1309.0
5.0	1052.0
6.0	903.0
7.0	719.0
8.0	673.0
9.0	563.0
10.0	525.0
11.0	512.0
12.0	446.0
13.0	387.0
14.0	354.0
15.0	305.0
16.0	310.0
17.0	311.0
18.0	282.0
19.0	270.0
20.0	244.0
21.0	264.0
22.0	213.0
23.0	241.0
24.0	219.0
25.0	228.0
26.0	189.0
27.0	188.0
28.0	177.0
29.0	201.0
30.0	167.0
31.0	193.0
32.0	179.0
33.0	173.0
34.0	163.0
35.0	158.0
36.0	146.0
37.0	160.0
38.0	149.0
39.0	121.0
40.0	152.0
41.0	150.0
42.0	121.0
43.0	131.0
44.0	121.0
45.0	119.0
46.0	129.0
47.0	134.0
48.0	114.0
49.0	132.0
50.0	5684.0
