#Duplication rate	Coverage
1.0	1175.0
2.0	1107.0
3.0	1039.0
4.0	911.0
5.0	873.0
6.0	746.0
7.0	671.0
8.0	611.0
9.0	571.0
10.0	536.0
11.0	525.0
12.0	502.0
13.0	481.0
14.0	445.0
15.0	411.0
16.0	421.0
17.0	425.0
18.0	398.0
19.0	354.0
20.0	340.0
21.0	380.0
22.0	368.0
23.0	309.0
24.0	291.0
25.0	296.0
26.0	282.0
27.0	277.0
28.0	257.0
29.0	242.0
30.0	215.0
31.0	233.0
32.0	248.0
33.0	255.0
34.0	196.0
35.0	213.0
36.0	220.0
37.0	199.0
38.0	167.0
39.0	195.0
40.0	171.0
41.0	176.0
42.0	186.0
43.0	144.0
44.0	152.0
45.0	172.0
46.0	149.0
47.0	134.0
48.0	146.0
49.0	137.0
50.0	9976.0
