#Coverage	Number of genomic locations
0.0	475.0
1.0	100.0
2.0	381.0
3.0	51.0
4.0	529.0
5.0	124.0
6.0	302.0
7.0	453.0
8.0	731.0
9.0	406.0
10.0	140.0
11.0	116.0
12.0	389.0
13.0	215.0
14.0	164.0
15.0	298.0
16.0	499.0
17.0	430.0
18.0	323.0
19.0	481.0
20.0	296.0
21.0	462.0
22.0	303.0
23.0	265.0
24.0	377.0
25.0	330.0
26.0	467.0
27.0	767.0
28.0	560.0
29.0	542.0
30.0	641.0
31.0	396.0
32.0	459.0
33.0	472.0
34.0	265.0
35.0	196.0
36.0	202.0
37.0	441.0
38.0	446.0
39.0	498.0
40.0	393.0
41.0	555.0
42.0	700.0
43.0	456.0
44.0	456.0
45.0	360.0
46.0	469.0
47.0	529.0
48.0	756.0
49.0	609.0
50.0	555.0
51.0	703.0
52.0	633.0
53.0	428.0
54.0	550.0
55.0	432.0
56.0	273.0
57.0	493.0
58.0	326.0
59.0	321.0
60.0	278.0
61.0	374.0
62.0	201.0
63.0	282.0
64.0	184.0
65.0	227.0
66.0	274.0
67.0	240.0
68.0	192.0
69.0	231.0
70.0	268.0
71.0	213.0
72.0	169.0
73.0	145.0
74.0	155.0
75.0	227.0
76.0	183.0
77.0	221.0
78.0	99.0
79.0	47.0
80.0	27.0
81.0	97.0
82.0	29.0
83.0	29.0
84.0	59.0
85.0	111.0
86.0	43.0
87.0	43.0
88.0	115.0
89.0	33.0
90.0	21.0
91.0	44.0
92.0	21.0
93.0	13.0
94.0	4.0
95.0	2.0
96.0	3.0
97.0	6.0
98.0	4.0
