#Duplication rate	Coverage
1.0	2748.0
2.0	2118.0
3.0	1679.0
4.0	1357.0
5.0	1042.0
6.0	845.0
7.0	800.0
8.0	685.0
9.0	592.0
10.0	569.0
11.0	560.0
12.0	470.0
13.0	437.0
14.0	440.0
15.0	405.0
16.0	373.0
17.0	336.0
18.0	339.0
19.0	318.0
20.0	304.0
21.0	247.0
22.0	250.0
23.0	249.0
24.0	281.0
25.0	240.0
26.0	241.0
27.0	234.0
28.0	221.0
29.0	200.0
30.0	165.0
31.0	209.0
32.0	187.0
33.0	173.0
34.0	159.0
35.0	165.0
36.0	160.0
37.0	146.0
38.0	137.0
39.0	120.0
40.0	122.0
41.0	140.0
42.0	122.0
43.0	153.0
44.0	117.0
45.0	127.0
46.0	119.0
47.0	103.0
48.0	133.0
49.0	119.0
50.0	5659.0
