#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	3.198976327575176E-4
29.0	6.397952655150352E-4
30.0	0.003518873960332693
31.0	0.013115802943058221
32.0	0.01599488163787588
33.0	0.03422904670505438
34.0	0.056301983365323105
35.0	0.07389635316698658
36.0	0.10460652591170824
37.0	0.10812539987204095
38.0	0.1052463211772233
39.0	0.10524632117722328
40.0	0.10236724248240563
41.0	0.08669225847728727
42.0	0.05630198336532309
43.0	0.027191298784388997
44.0	0.015035188739603326
45.0	0.011196417146513118
46.0	0.012476007677543186
47.0	0.02399232245681382
48.0	0.019193857965451054
49.0	0.011516314779270636
50.0	0.005438259756877799
51.0	0.0025591810620601407
52.0	0.0019193857965451055
53.0	0.0019193857965451055
54.0	3.198976327575176E-4
55.0	0.0
56.0	0.0
57.0	3.198976327575176E-4
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	3.198976327575176E-4
