#Duplication rate	Coverage
1.0	5478.0
2.0	2690.0
3.0	1503.0
4.0	937.0
5.0	655.0
6.0	514.0
7.0	370.0
8.0	285.0
9.0	196.0
10.0	160.0
11.0	148.0
12.0	122.0
13.0	122.0
14.0	71.0
15.0	72.0
16.0	69.0
17.0	57.0
18.0	50.0
19.0	43.0
20.0	43.0
21.0	39.0
22.0	23.0
23.0	19.0
24.0	25.0
25.0	23.0
26.0	24.0
27.0	18.0
28.0	14.0
29.0	12.0
30.0	16.0
31.0	8.0
32.0	18.0
33.0	10.0
34.0	11.0
35.0	11.0
36.0	4.0
37.0	3.0
38.0	7.0
39.0	9.0
40.0	3.0
41.0	5.0
42.0	3.0
43.0	6.0
44.0	5.0
45.0	4.0
46.0	5.0
47.0	4.0
48.0	4.0
49.0	3.0
50.0	67.0
