#Duplication rate	Coverage
1.0	1424.0
2.0	1499.0
3.0	1126.0
4.0	1123.0
5.0	1039.0
6.0	1024.0
7.0	1026.0
8.0	1007.0
9.0	1043.0
10.0	961.0
11.0	920.0
12.0	912.0
13.0	851.0
14.0	747.0
15.0	701.0
16.0	739.0
17.0	647.0
18.0	661.0
19.0	586.0
20.0	579.0
21.0	494.0
22.0	509.0
23.0	480.0
24.0	405.0
25.0	403.0
26.0	362.0
27.0	336.0
28.0	285.0
29.0	257.0
30.0	285.0
31.0	248.0
32.0	270.0
33.0	233.0
34.0	212.0
35.0	195.0
36.0	179.0
37.0	174.0
38.0	160.0
39.0	156.0
40.0	109.0
41.0	124.0
42.0	113.0
43.0	128.0
44.0	109.0
45.0	110.0
46.0	111.0
47.0	110.0
48.0	86.0
49.0	55.0
50.0	2041.0
