#Coverage	Number of genomic locations
0.0	654.0
1.0	155.0
2.0	308.0
3.0	355.0
4.0	521.0
5.0	664.0
6.0	502.0
7.0	436.0
8.0	368.0
9.0	438.0
10.0	577.0
11.0	456.0
12.0	310.0
13.0	200.0
14.0	111.0
15.0	121.0
16.0	182.0
17.0	231.0
18.0	258.0
19.0	182.0
20.0	228.0
21.0	262.0
22.0	338.0
23.0	328.0
24.0	244.0
25.0	106.0
26.0	99.0
27.0	132.0
28.0	132.0
29.0	123.0
30.0	133.0
31.0	114.0
32.0	109.0
33.0	116.0
34.0	135.0
35.0	113.0
36.0	190.0
37.0	128.0
38.0	100.0
39.0	122.0
40.0	133.0
41.0	145.0
42.0	124.0
43.0	135.0
44.0	83.0
45.0	98.0
46.0	99.0
47.0	108.0
48.0	151.0
49.0	138.0
50.0	105.0
51.0	120.0
52.0	100.0
53.0	105.0
54.0	109.0
55.0	127.0
56.0	103.0
57.0	84.0
58.0	65.0
59.0	126.0
60.0	88.0
61.0	80.0
62.0	75.0
63.0	58.0
64.0	89.0
65.0	94.0
66.0	91.0
67.0	129.0
68.0	92.0
69.0	72.0
70.0	73.0
71.0	77.0
72.0	83.0
73.0	73.0
74.0	76.0
75.0	82.0
76.0	71.0
77.0	85.0
78.0	71.0
79.0	103.0
80.0	65.0
81.0	60.0
82.0	76.0
83.0	45.0
84.0	45.0
85.0	39.0
86.0	48.0
87.0	53.0
88.0	55.0
89.0	50.0
90.0	47.0
91.0	58.0
92.0	31.0
93.0	53.0
94.0	47.0
95.0	56.0
96.0	52.0
97.0	26.0
98.0	35.0
99.0	41.0
100.0	57.0
101.0	37.0
102.0	39.0
103.0	35.0
104.0	45.0
105.0	33.0
106.0	33.0
107.0	26.0
108.0	22.0
109.0	29.0
110.0	27.0
111.0	19.0
112.0	22.0
113.0	29.0
114.0	32.0
115.0	37.0
116.0	22.0
117.0	26.0
118.0	28.0
119.0	23.0
120.0	23.0
121.0	39.0
122.0	24.0
123.0	29.0
124.0	32.0
125.0	40.0
126.0	47.0
127.0	49.0
128.0	35.0
129.0	56.0
130.0	34.0
131.0	37.0
132.0	39.0
133.0	24.0
134.0	37.0
135.0	38.0
136.0	30.0
137.0	40.0
138.0	31.0
139.0	35.0
140.0	38.0
141.0	49.0
142.0	42.0
143.0	44.0
