#Duplication rate	Coverage
1.0	2738.0
2.0	902.0
3.0	471.0
4.0	259.0
5.0	209.0
6.0	104.0
7.0	98.0
8.0	81.0
9.0	67.0
10.0	52.0
11.0	37.0
12.0	32.0
13.0	38.0
14.0	29.0
15.0	26.0
16.0	21.0
17.0	18.0
18.0	23.0
19.0	17.0
20.0	19.0
21.0	10.0
22.0	11.0
23.0	4.0
24.0	10.0
25.0	11.0
26.0	16.0
27.0	12.0
28.0	7.0
29.0	12.0
30.0	13.0
31.0	6.0
32.0	7.0
33.0	5.0
34.0	7.0
35.0	14.0
36.0	11.0
37.0	5.0
38.0	3.0
39.0	5.0
40.0	5.0
41.0	10.0
42.0	4.0
43.0	5.0
44.0	3.0
45.0	8.0
46.0	4.0
47.0	2.0
48.0	6.0
49.0	3.0
50.0	209.0
