#Duplication rate	Coverage
1.0	3488.0
2.0	2522.0
3.0	1844.0
4.0	1534.0
5.0	1231.0
6.0	1105.0
7.0	912.0
8.0	783.0
9.0	713.0
10.0	703.0
11.0	563.0
12.0	521.0
13.0	523.0
14.0	437.0
15.0	380.0
16.0	410.0
17.0	324.0
18.0	305.0
19.0	293.0
20.0	269.0
21.0	245.0
22.0	218.0
23.0	223.0
24.0	209.0
25.0	183.0
26.0	168.0
27.0	147.0
28.0	144.0
29.0	134.0
30.0	116.0
31.0	123.0
32.0	114.0
33.0	96.0
34.0	85.0
35.0	98.0
36.0	114.0
37.0	84.0
38.0	92.0
39.0	74.0
40.0	76.0
41.0	69.0
42.0	66.0
43.0	68.0
44.0	82.0
45.0	51.0
46.0	58.0
47.0	60.0
48.0	63.0
49.0	61.0
50.0	2630.0
