#Duplication rate	Coverage
1.0	4358.0
2.0	2914.0
3.0	2086.0
4.0	1542.0
5.0	1266.0
6.0	1027.0
7.0	915.0
8.0	760.0
9.0	683.0
10.0	575.0
11.0	528.0
12.0	458.0
13.0	406.0
14.0	381.0
15.0	350.0
16.0	286.0
17.0	280.0
18.0	230.0
19.0	215.0
20.0	180.0
21.0	191.0
22.0	153.0
23.0	141.0
24.0	119.0
25.0	132.0
26.0	107.0
27.0	124.0
28.0	94.0
29.0	82.0
30.0	85.0
31.0	83.0
32.0	83.0
33.0	57.0
34.0	68.0
35.0	58.0
36.0	57.0
37.0	71.0
38.0	55.0
39.0	58.0
40.0	53.0
41.0	54.0
42.0	49.0
43.0	46.0
44.0	34.0
45.0	54.0
46.0	34.0
47.0	36.0
48.0	39.0
49.0	38.0
50.0	1493.0
