#Duplication rate	Coverage
1.0	2869.0
2.0	1323.0
3.0	887.0
4.0	590.0
5.0	446.0
6.0	372.0
7.0	300.0
8.0	201.0
9.0	192.0
10.0	150.0
11.0	139.0
12.0	143.0
13.0	113.0
14.0	89.0
15.0	96.0
16.0	87.0
17.0	73.0
18.0	67.0
19.0	57.0
20.0	49.0
21.0	46.0
22.0	46.0
23.0	45.0
24.0	45.0
25.0	47.0
26.0	38.0
27.0	28.0
28.0	28.0
29.0	29.0
30.0	33.0
31.0	24.0
32.0	27.0
33.0	22.0
34.0	23.0
35.0	14.0
36.0	13.0
37.0	18.0
38.0	17.0
39.0	17.0
40.0	17.0
41.0	21.0
42.0	10.0
43.0	14.0
44.0	19.0
45.0	11.0
46.0	13.0
47.0	14.0
48.0	10.0
49.0	9.0
50.0	478.0
