#Coverage (X)	Coverage
1.0	92.54255425877002
2.0	88.4626960505635
3.0	83.80430057184898
4.0	80.21937598234291
5.0	75.50413002039929
6.0	71.88241982409791
7.0	68.65866301040029
8.0	66.10039126509045
9.0	64.1507541049393
10.0	62.24459084372805
11.0	60.619335852590034
12.0	59.649533491622904
13.0	58.8636591646323
14.0	57.877136073303674
15.0	57.118014914891475
16.0	56.405711801491485
17.0	55.45263017088586
18.0	54.78045681035347
19.0	54.278834899508404
20.0	53.65682373006052
21.0	53.09835133598635
22.0	52.14861385145303
23.0	51.28248001872721
24.0	50.55680032103802
25.0	49.91806842122863
26.0	49.556900645420185
27.0	49.118817509948826
28.0	48.75764973414038
29.0	48.20920977828311
30.0	47.76443835066715
31.0	47.339731799484994
32.0	46.948466709025844
33.0	46.670902585024905
34.0	46.50369528140988
35.0	46.299702370999555
36.0	46.06226799986622
37.0	45.75126241514228
38.0	45.507139751864344
39.0	45.162692706417396
40.0	44.76473932381364
41.0	44.34003277263149
42.0	44.012306457546046
43.0	43.366886265592065
44.0	42.59104437681836
45.0	41.74831956659865
46.0	41.156405711801476
47.0	40.34377821623247
48.0	39.58131291174797
49.0	39.11982075377051
50.0	38.61151055078084
51.0	38.13664180851418
