#Duplication rate	Coverage
1.0	749.0
2.0	638.0
3.0	619.0
4.0	519.0
5.0	497.0
6.0	446.0
7.0	386.0
8.0	414.0
9.0	427.0
10.0	339.0
11.0	330.0
12.0	286.0
13.0	326.0
14.0	289.0
15.0	251.0
16.0	250.0
17.0	249.0
18.0	247.0
19.0	218.0
20.0	216.0
21.0	209.0
22.0	222.0
23.0	240.0
24.0	179.0
25.0	198.0
26.0	190.0
27.0	182.0
28.0	180.0
29.0	185.0
30.0	150.0
31.0	154.0
32.0	152.0
33.0	142.0
34.0	137.0
35.0	131.0
36.0	145.0
37.0	157.0
38.0	134.0
39.0	139.0
40.0	141.0
41.0	141.0
42.0	128.0
43.0	115.0
44.0	133.0
45.0	125.0
46.0	114.0
47.0	105.0
48.0	107.0
49.0	119.0
50.0	16342.0
