#Duplication rate	Coverage
1.0	3647.0
2.0	2567.0
3.0	1867.0
4.0	1455.0
5.0	1118.0
6.0	980.0
7.0	883.0
8.0	709.0
9.0	629.0
10.0	568.0
11.0	528.0
12.0	511.0
13.0	428.0
14.0	375.0
15.0	361.0
16.0	339.0
17.0	291.0
18.0	289.0
19.0	262.0
20.0	242.0
21.0	258.0
22.0	224.0
23.0	199.0
24.0	190.0
25.0	188.0
26.0	166.0
27.0	169.0
28.0	147.0
29.0	127.0
30.0	133.0
31.0	125.0
32.0	145.0
33.0	100.0
34.0	124.0
35.0	127.0
36.0	101.0
37.0	106.0
38.0	92.0
39.0	97.0
40.0	80.0
41.0	90.0
42.0	78.0
43.0	71.0
44.0	79.0
45.0	57.0
46.0	72.0
47.0	68.0
48.0	56.0
49.0	54.0
50.0	1589.0
