#Coverage (X)	Coverage
1.0	99.88295488746948
2.0	99.87626659532488
3.0	99.87292244925258
4.0	99.87292244925258
5.0	99.87292244925258
6.0	99.87292244925258
7.0	99.86957830318028
8.0	99.85954586496338
9.0	99.85954586496338
10.0	99.85620171889109
11.0	99.85285757281878
12.0	99.85285757281878
13.0	99.85285757281878
14.0	99.85285757281878
15.0	99.85285757281878
16.0	99.85285757281878
17.0	99.85285757281878
18.0	99.85285757281878
19.0	99.85285757281878
20.0	99.85285757281878
21.0	99.85285757281878
22.0	99.85285757281878
23.0	99.85285757281878
24.0	99.85285757281878
25.0	99.85285757281878
26.0	99.85285757281878
27.0	99.85285757281878
28.0	99.85285757281878
29.0	99.84951342674648
30.0	99.84282513460188
31.0	99.84282513460188
32.0	99.83948098852957
33.0	99.83948098852957
34.0	99.83948098852957
35.0	99.83948098852957
36.0	99.83613684245728
37.0	99.83613684245728
38.0	99.83279269638498
39.0	99.82944855031268
40.0	99.82944855031268
41.0	99.82276025816807
42.0	99.82276025816807
43.0	99.81607196602347
44.0	99.73246831421596
45.0	99.73246831421596
46.0	99.73246831421596
47.0	99.73246831421596
48.0	99.73246831421596
49.0	99.73246831421596
50.0	99.73246831421596
51.0	99.73246831421596
