#Duplication rate	Coverage
1.0	4435.0
2.0	2689.0
3.0	1773.0
4.0	1318.0
5.0	973.0
6.0	858.0
7.0	725.0
8.0	599.0
9.0	503.0
10.0	455.0
11.0	438.0
12.0	377.0
13.0	309.0
14.0	293.0
15.0	274.0
16.0	245.0
17.0	174.0
18.0	183.0
19.0	172.0
20.0	182.0
21.0	153.0
22.0	144.0
23.0	121.0
24.0	119.0
25.0	105.0
26.0	90.0
27.0	90.0
28.0	79.0
29.0	79.0
30.0	80.0
31.0	65.0
32.0	77.0
33.0	54.0
34.0	55.0
35.0	57.0
36.0	49.0
37.0	40.0
38.0	46.0
39.0	35.0
40.0	36.0
41.0	41.0
42.0	36.0
43.0	33.0
44.0	28.0
45.0	26.0
46.0	42.0
47.0	26.0
48.0	21.0
49.0	16.0
50.0	381.0
