#Coverage (X)	Coverage
1.0	99.87292244925258
2.0	99.87292244925258
3.0	99.87292244925258
4.0	99.87292244925258
5.0	99.87292244925258
6.0	99.87292244925258
7.0	99.86957830318028
8.0	99.86623415710798
9.0	99.83948098852957
10.0	99.77594221315587
11.0	99.67227368491456
12.0	99.43483931378123
13.0	98.95328227936996
14.0	98.76601009932114
15.0	98.42490719994649
16.0	98.12727819951175
17.0	97.99685650269204
18.0	97.96341504196903
19.0	97.93331772731833
20.0	97.88984382837842
21.0	97.79620773835401
22.0	97.6825067718958
23.0	97.61227970437749
24.0	97.53870849078687
25.0	97.44841654683476
26.0	97.43169581647327
27.0	97.37484533324415
28.0	97.36815704109955
29.0	97.34809216466576
30.0	97.26114436678594
31.0	97.13406681603853
32.0	96.98358024278501
33.0	96.85315854596529
34.0	96.60903588268735
35.0	96.49199077015685
36.0	96.40504297227703
37.0	96.2746212754573
38.0	96.1274788482761
39.0	95.96361569073338
40.0	95.70946058923855
41.0	95.44192890345451
42.0	95.15098819516436
43.0	94.90352138581413
44.0	94.6660870146808
45.0	94.51560044142728
46.0	94.36511386817376
47.0	94.27147777814935
48.0	94.15443266561883
49.0	94.04407584523292
50.0	93.95378390128081
51.0	93.82336220446109
