#Duplication rate	Coverage
1.0	4980.0
2.0	3271.0
3.0	2183.0
4.0	1658.0
5.0	1230.0
6.0	1015.0
7.0	825.0
8.0	694.0
9.0	578.0
10.0	503.0
11.0	452.0
12.0	434.0
13.0	400.0
14.0	341.0
15.0	278.0
16.0	294.0
17.0	271.0
18.0	254.0
19.0	208.0
20.0	211.0
21.0	194.0
22.0	160.0
23.0	168.0
24.0	156.0
25.0	148.0
26.0	121.0
27.0	151.0
28.0	110.0
29.0	119.0
30.0	109.0
31.0	120.0
32.0	112.0
33.0	89.0
34.0	79.0
35.0	94.0
36.0	65.0
37.0	69.0
38.0	82.0
39.0	86.0
40.0	72.0
41.0	66.0
42.0	54.0
43.0	69.0
44.0	56.0
45.0	44.0
46.0	51.0
47.0	40.0
48.0	49.0
49.0	59.0
50.0	1786.0
