#GC Content (%)	Sample
1.0	0.0
2.0	2.0044097013429546E-4
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	2.0044097013429546E-4
22.0	0.0
23.0	4.008819402685909E-4
24.0	0.011425135297654841
25.0	0.004610142313088796
26.0	0.0024052916416115455
27.0	0.030667468430547205
28.0	0.005211465223491682
29.0	0.018841451192623773
30.0	0.01583483664060934
31.0	0.005612347163760273
32.0	0.03808378432551614
33.0	0.06233714171176589
34.0	0.03146923231108439
35.0	0.039085989176187615
36.0	0.04670274604129084
37.0	0.1110442974543997
38.0	0.04810583283223091
39.0	0.09981960312687913
40.0	0.04449789536981359
41.0	0.02685908999799559
42.0	0.03146923231108439
43.0	0.03627981559430748
44.0	0.0396873120865905
45.0	0.07676889156143515
46.0	0.06353978753257167
47.0	0.0036079374624173183
48.0	0.009220284626177591
49.0	0.04990980156343957
50.0	0.014231308879534978
51.0	0.0010022048506714773
52.0	0.004209260372820205
53.0	0.010022048506714773
54.0	0.003407496492283023
55.0	0.008017638805371818
56.0	0.0044097013429545
57.0	2.0044097013429546E-4
58.0	2.0044097013429546E-4
59.0	0.0
60.0	0.0
61.0	0.0
62.0	2.0044097013429546E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	2.0044097013429546E-4
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
