#Duplication rate	Coverage
1.0	6207.0
2.0	3129.0
3.0	1776.0
4.0	1105.0
5.0	821.0
6.0	638.0
7.0	503.0
8.0	395.0
9.0	322.0
10.0	315.0
11.0	241.0
12.0	216.0
13.0	198.0
14.0	180.0
15.0	180.0
16.0	128.0
17.0	134.0
18.0	119.0
19.0	117.0
20.0	90.0
21.0	95.0
22.0	79.0
23.0	71.0
24.0	69.0
25.0	82.0
26.0	84.0
27.0	60.0
28.0	63.0
29.0	56.0
30.0	49.0
31.0	35.0
32.0	49.0
33.0	52.0
34.0	48.0
35.0	34.0
36.0	39.0
37.0	31.0
38.0	42.0
39.0	34.0
40.0	27.0
41.0	31.0
42.0	29.0
43.0	28.0
44.0	31.0
45.0	29.0
46.0	21.0
47.0	20.0
48.0	21.0
49.0	20.0
50.0	718.0
