#Coverage (X)	Coverage
1.0	99.87292244925258
2.0	99.86957830318028
3.0	99.67896197705916
4.0	99.63548807811925
5.0	99.62545563990236
6.0	99.55188442631174
7.0	99.33785907768451
8.0	99.04023007724977
9.0	98.91984081864696
10.0	98.73925693074274
11.0	98.4583486606695
12.0	98.08714844664415
13.0	97.91325285088453
14.0	97.78283115406481
15.0	97.54539678293148
16.0	97.24107949035213
17.0	96.86987927632678
18.0	96.44851687121694
19.0	95.91010935357656
20.0	95.52218840918971
21.0	95.17439721767047
22.0	94.81657358793431
23.0	94.48884727284887
24.0	94.16112095776343
25.0	93.900277564124
26.0	93.51904491188175
27.0	93.30167541718222
28.0	93.08096177641039
29.0	92.95722837173528
30.0	92.77664448383105
31.0	92.55593084305923
32.0	92.3720028090827
33.0	92.17804233688928
34.0	91.91051065110524
35.0	91.6596996956827
36.0	91.32194094238037
37.0	91.12129217804234
38.0	90.83703976189679
39.0	90.51934588502826
40.0	90.15483396314751
41.0	89.74350399625456
42.0	89.3355181754339
43.0	88.91081162425175
44.0	88.53626726415409
45.0	88.05471022974282
46.0	87.767113667525
47.0	87.32903053205364
48.0	86.90432398087148
49.0	86.40604621609872
50.0	85.98133966491656
51.0	85.63354847339731
