#Duplication rate	Coverage
1.0	4532.0
2.0	2535.0
3.0	1740.0
4.0	1235.0
5.0	1017.0
6.0	762.0
7.0	617.0
8.0	523.0
9.0	509.0
10.0	404.0
11.0	348.0
12.0	321.0
13.0	289.0
14.0	257.0
15.0	198.0
16.0	202.0
17.0	197.0
18.0	178.0
19.0	162.0
20.0	132.0
21.0	119.0
22.0	144.0
23.0	116.0
24.0	95.0
25.0	93.0
26.0	84.0
27.0	79.0
28.0	66.0
29.0	62.0
30.0	84.0
31.0	64.0
32.0	61.0
33.0	73.0
34.0	47.0
35.0	58.0
36.0	57.0
37.0	58.0
38.0	38.0
39.0	40.0
40.0	45.0
41.0	33.0
42.0	19.0
43.0	35.0
44.0	36.0
45.0	25.0
46.0	31.0
47.0	28.0
48.0	31.0
49.0	28.0
50.0	911.0
