#Duplication rate	Coverage
1.0	4249.0
2.0	2723.0
3.0	1867.0
4.0	1395.0
5.0	1151.0
6.0	950.0
7.0	822.0
8.0	737.0
9.0	616.0
10.0	558.0
11.0	486.0
12.0	414.0
13.0	368.0
14.0	325.0
15.0	309.0
16.0	285.0
17.0	265.0
18.0	238.0
19.0	233.0
20.0	213.0
21.0	202.0
22.0	170.0
23.0	171.0
24.0	155.0
25.0	135.0
26.0	138.0
27.0	146.0
28.0	115.0
29.0	115.0
30.0	106.0
31.0	96.0
32.0	86.0
33.0	98.0
34.0	91.0
35.0	99.0
36.0	76.0
37.0	69.0
38.0	57.0
39.0	47.0
40.0	67.0
41.0	47.0
42.0	52.0
43.0	58.0
44.0	42.0
45.0	41.0
46.0	33.0
47.0	34.0
48.0	24.0
49.0	27.0
50.0	815.0
