#Duplication rate	Coverage
1.0	4019.0
2.0	2298.0
3.0	1604.0
4.0	1217.0
5.0	1033.0
6.0	830.0
7.0	689.0
8.0	602.0
9.0	498.0
10.0	427.0
11.0	413.0
12.0	352.0
13.0	322.0
14.0	276.0
15.0	248.0
16.0	222.0
17.0	215.0
18.0	177.0
19.0	172.0
20.0	136.0
21.0	142.0
22.0	127.0
23.0	112.0
24.0	111.0
25.0	104.0
26.0	88.0
27.0	77.0
28.0	66.0
29.0	54.0
30.0	62.0
31.0	53.0
32.0	58.0
33.0	51.0
34.0	56.0
35.0	39.0
36.0	36.0
37.0	24.0
38.0	24.0
39.0	31.0
40.0	24.0
41.0	18.0
42.0	10.0
43.0	16.0
44.0	22.0
45.0	11.0
46.0	13.0
47.0	14.0
48.0	9.0
49.0	14.0
50.0	133.0
