#Duplication rate	Coverage
1.0	3931.0
2.0	1650.0
3.0	862.0
4.0	626.0
5.0	444.0
6.0	306.0
7.0	281.0
8.0	191.0
9.0	166.0
10.0	123.0
11.0	124.0
12.0	86.0
13.0	82.0
14.0	70.0
15.0	48.0
16.0	52.0
17.0	49.0
18.0	44.0
19.0	42.0
20.0	45.0
21.0	42.0
22.0	34.0
23.0	25.0
24.0	23.0
25.0	22.0
26.0	23.0
27.0	16.0
28.0	17.0
29.0	19.0
30.0	15.0
31.0	17.0
32.0	20.0
33.0	15.0
34.0	8.0
35.0	11.0
36.0	10.0
37.0	11.0
38.0	13.0
39.0	14.0
40.0	6.0
41.0	8.0
42.0	12.0
43.0	10.0
44.0	7.0
45.0	9.0
46.0	11.0
47.0	12.0
48.0	6.0
49.0	7.0
50.0	299.0
