#Duplication rate	Coverage
1.0	4273.0
2.0	2143.0
3.0	1391.0
4.0	855.0
5.0	613.0
6.0	455.0
7.0	339.0
8.0	267.0
9.0	250.0
10.0	185.0
11.0	127.0
12.0	122.0
13.0	102.0
14.0	87.0
15.0	75.0
16.0	65.0
17.0	58.0
18.0	61.0
19.0	57.0
20.0	41.0
21.0	30.0
22.0	31.0
23.0	27.0
24.0	24.0
25.0	18.0
26.0	16.0
27.0	24.0
28.0	20.0
29.0	17.0
30.0	18.0
31.0	15.0
32.0	9.0
33.0	7.0
34.0	17.0
35.0	12.0
36.0	15.0
37.0	13.0
38.0	3.0
39.0	8.0
40.0	6.0
41.0	5.0
42.0	7.0
43.0	4.0
44.0	6.0
45.0	9.0
46.0	5.0
47.0	0.0
48.0	1.0
49.0	4.0
50.0	80.0
