#Coverage (X)	Coverage
1.0	96.64247734341036
2.0	96.54884125338594
3.0	95.85994716249206
4.0	95.56231816205732
5.0	94.67946359897
6.0	94.579139216801
7.0	94.15443266561883
8.0	93.95378390128081
9.0	93.50566832759255
10.0	93.1679095742902
11.0	92.77664448383105
12.0	92.43888573052871
13.0	92.33856134835969
14.0	92.11784770758787
15.0	91.71655017891182
16.0	91.44567434705547
17.0	90.94405243621041
18.0	90.59626124469116
19.0	89.66993278266395
20.0	89.46928401832592
21.0	89.12149282680667
22.0	88.67337725311842
23.0	88.36237166839447
24.0	87.93766511721232
25.0	87.47951710530717
26.0	87.0013042169682
27.0	86.41273450824332
28.0	86.00474868742266
29.0	85.63689261946962
30.0	85.17874460756445
31.0	84.63364879777949
32.0	84.06179981941611
33.0	83.60030766143865
34.0	83.29264622278701
35.0	82.71076480620673
36.0	82.32953215396448
37.0	81.6473263552152
38.0	80.86814032036919
39.0	80.16586964518609
40.0	79.497040430726
41.0	79.01548339631475
42.0	78.37675149650536
43.0	77.8650971474434
44.0	77.34675450623683
45.0	76.65786041534294
46.0	76.10607631341337
47.0	75.81847975119553
48.0	75.49075343611008
49.0	75.00250810955421
50.0	74.54770424372137
51.0	74.1129652543223
