#Duplication rate	Coverage
1.0	3094.0
2.0	2212.0
3.0	1676.0
4.0	1407.0
5.0	1061.0
6.0	965.0
7.0	814.0
8.0	754.0
9.0	631.0
10.0	572.0
11.0	494.0
12.0	480.0
13.0	403.0
14.0	380.0
15.0	350.0
16.0	339.0
17.0	315.0
18.0	307.0
19.0	281.0
20.0	239.0
21.0	241.0
22.0	230.0
23.0	209.0
24.0	208.0
25.0	197.0
26.0	182.0
27.0	170.0
28.0	168.0
29.0	150.0
30.0	170.0
31.0	150.0
32.0	153.0
33.0	147.0
34.0	141.0
35.0	116.0
36.0	99.0
37.0	109.0
38.0	112.0
39.0	110.0
40.0	102.0
41.0	109.0
42.0	95.0
43.0	91.0
44.0	84.0
45.0	101.0
46.0	81.0
47.0	82.0
48.0	87.0
49.0	74.0
50.0	3964.0
