#Duplication rate	Coverage
1.0	690.0
2.0	769.0
3.0	685.0
4.0	767.0
5.0	721.0
6.0	797.0
7.0	751.0
8.0	799.0
9.0	786.0
10.0	780.0
11.0	767.0
12.0	768.0
13.0	775.0
14.0	748.0
15.0	754.0
16.0	781.0
17.0	746.0
18.0	700.0
19.0	679.0
20.0	657.0
21.0	654.0
22.0	664.0
23.0	535.0
24.0	549.0
25.0	504.0
26.0	556.0
27.0	441.0
28.0	454.0
29.0	454.0
30.0	396.0
31.0	384.0
32.0	370.0
33.0	343.0
34.0	351.0
35.0	298.0
36.0	319.0
37.0	267.0
38.0	277.0
39.0	258.0
40.0	231.0
41.0	247.0
42.0	229.0
43.0	202.0
44.0	184.0
45.0	194.0
46.0	198.0
47.0	164.0
48.0	170.0
49.0	118.0
50.0	3765.0
