#Insert size (bp)	insert size
9.0	2.0
10.0	1.0
16.0	2.0
18.0	1.0
19.0	2.0
25.0	1.0
26.0	2.0
31.0	1.0
35.0	1.0
37.0	1.0
39.0	1.0
40.0	1.0
42.0	1.0
44.0	2.0
45.0	1.0
48.0	3.0
49.0	2.0
51.0	3.0
53.0	2.0
56.0	1.0
58.0	2.0
59.0	1.0
61.0	1.0
62.0	1.0
64.0	1.0
68.0	2.0
70.0	1.0
71.0	2.0
72.0	2.0
76.0	1.0
77.0	2.0
79.0	1.0
80.0	2.0
81.0	5.0
82.0	3.0
83.0	1.0
84.0	2.0
85.0	4.0
86.0	5.0
87.0	2.0
89.0	3.0
90.0	2.0
91.0	3.0
92.0	3.0
93.0	2.0
94.0	5.0
95.0	2.0
97.0	3.0
98.0	2.0
99.0	1.0
100.0	242.0
101.0	240.0
102.0	295.0
103.0	318.0
104.0	327.0
105.0	371.0
106.0	360.0
107.0	358.0
108.0	302.0
109.0	304.0
110.0	258.0
111.0	251.0
112.0	304.0
113.0	298.0
114.0	379.0
115.0	362.0
116.0	404.0
117.0	372.0
118.0	332.0
119.0	291.0
120.0	313.0
121.0	292.0
122.0	303.0
123.0	336.0
124.0	360.0
125.0	375.0
126.0	395.0
127.0	403.0
128.0	360.0
129.0	345.0
130.0	332.0
131.0	337.0
132.0	312.0
133.0	349.0
134.0	361.0
135.0	398.0
136.0	387.0
137.0	424.0
138.0	399.0
139.0	405.0
140.0	354.0
141.0	329.0
142.0	334.0
143.0	330.0
144.0	367.0
145.0	427.0
146.0	418.0
147.0	425.0
148.0	421.0
149.0	424.0
150.0	407.0
151.0	373.0
152.0	373.0
153.0	354.0
154.0	395.0
155.0	386.0
156.0	427.0
157.0	441.0
158.0	455.0
159.0	396.0
160.0	444.0
161.0	374.0
162.0	396.0
163.0	398.0
164.0	394.0
165.0	442.0
166.0	395.0
167.0	440.0
168.0	472.0
169.0	424.0
170.0	476.0
171.0	430.0
172.0	403.0
173.0	424.0
174.0	415.0
175.0	430.0
176.0	453.0
177.0	464.0
178.0	498.0
179.0	473.0
180.0	473.0
181.0	434.0
182.0	437.0
183.0	426.0
184.0	439.0
185.0	405.0
186.0	455.0
187.0	460.0
188.0	496.0
189.0	493.0
190.0	458.0
191.0	514.0
192.0	468.0
193.0	456.0
194.0	427.0
195.0	456.0
196.0	459.0
197.0	497.0
198.0	492.0
199.0	469.0
200.0	493.0
201.0	487.0
202.0	477.0
203.0	495.0
204.0	474.0
205.0	478.0
206.0	496.0
207.0	465.0
208.0	501.0
209.0	481.0
210.0	469.0
211.0	492.0
212.0	470.0
213.0	479.0
214.0	442.0
215.0	469.0
216.0	486.0
217.0	454.0
218.0	507.0
219.0	570.0
220.0	518.0
221.0	474.0
222.0	555.0
223.0	514.0
224.0	522.0
225.0	455.0
