#Duplication rate	Coverage
1.0	5594.0
2.0	2841.0
3.0	1653.0
4.0	1111.0
5.0	799.0
6.0	621.0
7.0	486.0
8.0	426.0
9.0	301.0
10.0	273.0
11.0	236.0
12.0	235.0
13.0	173.0
14.0	170.0
15.0	121.0
16.0	135.0
17.0	119.0
18.0	88.0
19.0	77.0
20.0	85.0
21.0	79.0
22.0	74.0
23.0	64.0
24.0	64.0
25.0	69.0
26.0	40.0
27.0	45.0
28.0	38.0
29.0	42.0
30.0	29.0
31.0	25.0
32.0	33.0
33.0	31.0
34.0	22.0
35.0	20.0
36.0	26.0
37.0	29.0
38.0	26.0
39.0	15.0
40.0	24.0
41.0	24.0
42.0	24.0
43.0	12.0
44.0	12.0
45.0	10.0
46.0	19.0
47.0	7.0
48.0	15.0
49.0	10.0
50.0	254.0
