#Duplication rate	Coverage
1.0	1159.0
2.0	883.0
3.0	741.0
4.0	580.0
5.0	543.0
6.0	462.0
7.0	428.0
8.0	383.0
9.0	372.0
10.0	339.0
11.0	290.0
12.0	292.0
13.0	284.0
14.0	270.0
15.0	229.0
16.0	236.0
17.0	226.0
18.0	216.0
19.0	179.0
20.0	177.0
21.0	208.0
22.0	207.0
23.0	178.0
24.0	171.0
25.0	164.0
26.0	178.0
27.0	125.0
28.0	182.0
29.0	132.0
30.0	131.0
31.0	144.0
32.0	139.0
33.0	134.0
34.0	154.0
35.0	116.0
36.0	128.0
37.0	147.0
38.0	103.0
39.0	116.0
40.0	98.0
41.0	105.0
42.0	113.0
43.0	94.0
44.0	110.0
45.0	101.0
46.0	94.0
47.0	87.0
48.0	85.0
49.0	83.0
50.0	14077.0
