#Duplication rate	Coverage
1.0	3866.0
2.0	1811.0
3.0	1069.0
4.0	680.0
5.0	488.0
6.0	341.0
7.0	293.0
8.0	215.0
9.0	187.0
10.0	158.0
11.0	120.0
12.0	127.0
13.0	92.0
14.0	65.0
15.0	69.0
16.0	69.0
17.0	62.0
18.0	55.0
19.0	48.0
20.0	38.0
21.0	49.0
22.0	46.0
23.0	33.0
24.0	31.0
25.0	34.0
26.0	36.0
27.0	32.0
28.0	23.0
29.0	21.0
30.0	13.0
31.0	17.0
32.0	12.0
33.0	13.0
34.0	14.0
35.0	12.0
36.0	15.0
37.0	19.0
38.0	11.0
39.0	8.0
40.0	13.0
41.0	5.0
42.0	7.0
43.0	12.0
44.0	9.0
45.0	9.0
46.0	12.0
47.0	6.0
48.0	10.0
49.0	5.0
50.0	198.0
