#Duplication rate	Coverage
1.0	4482.0
2.0	2622.0
3.0	1877.0
4.0	1287.0
5.0	1111.0
6.0	849.0
7.0	705.0
8.0	627.0
9.0	539.0
10.0	481.0
11.0	430.0
12.0	357.0
13.0	301.0
14.0	344.0
15.0	289.0
16.0	256.0
17.0	224.0
18.0	222.0
19.0	207.0
20.0	203.0
21.0	172.0
22.0	166.0
23.0	145.0
24.0	137.0
25.0	145.0
26.0	98.0
27.0	118.0
28.0	110.0
29.0	88.0
30.0	100.0
31.0	101.0
32.0	85.0
33.0	64.0
34.0	73.0
35.0	78.0
36.0	71.0
37.0	77.0
38.0	55.0
39.0	59.0
40.0	52.0
41.0	49.0
42.0	43.0
43.0	36.0
44.0	36.0
45.0	45.0
46.0	44.0
47.0	44.0
48.0	37.0
49.0	37.0
50.0	1360.0
