#Duplication rate	Coverage
1.0	556.0
2.0	650.0
3.0	652.0
4.0	605.0
5.0	551.0
6.0	577.0
7.0	500.0
8.0	465.0
9.0	440.0
10.0	389.0
11.0	440.0
12.0	397.0
13.0	365.0
14.0	391.0
15.0	360.0
16.0	378.0
17.0	351.0
18.0	340.0
19.0	332.0
20.0	345.0
21.0	330.0
22.0	314.0
23.0	298.0
24.0	273.0
25.0	295.0
26.0	313.0
27.0	274.0
28.0	262.0
29.0	272.0
30.0	274.0
31.0	230.0
32.0	290.0
33.0	246.0
34.0	224.0
35.0	228.0
36.0	218.0
37.0	224.0
38.0	232.0
39.0	218.0
40.0	222.0
41.0	244.0
42.0	195.0
43.0	177.0
44.0	171.0
45.0	186.0
46.0	168.0
47.0	162.0
48.0	168.0
49.0	150.0
50.0	13474.0
