#Coverage	Number of genomic locations
0.0	366.0
1.0	6.0
2.0	326.0
3.0	79.0
4.0	170.0
5.0	60.0
6.0	122.0
7.0	33.0
8.0	177.0
9.0	54.0
10.0	137.0
11.0	76.0
12.0	115.0
13.0	60.0
14.0	64.0
15.0	55.0
16.0	35.0
17.0	57.0
18.0	33.0
19.0	46.0
20.0	62.0
21.0	42.0
22.0	90.0
23.0	77.0
24.0	97.0
25.0	34.0
26.0	58.0
27.0	38.0
28.0	87.0
29.0	56.0
30.0	72.0
31.0	106.0
32.0	88.0
33.0	110.0
34.0	83.0
35.0	118.0
36.0	113.0
37.0	81.0
38.0	62.0
39.0	64.0
40.0	63.0
41.0	58.0
42.0	45.0
43.0	53.0
44.0	43.0
45.0	44.0
46.0	45.0
47.0	37.0
48.0	50.0
49.0	56.0
50.0	58.0
51.0	88.0
52.0	81.0
53.0	104.0
54.0	78.0
55.0	75.0
56.0	97.0
57.0	78.0
58.0	94.0
59.0	77.0
60.0	93.0
61.0	80.0
62.0	69.0
63.0	98.0
64.0	104.0
65.0	112.0
66.0	104.0
67.0	99.0
68.0	81.0
69.0	89.0
70.0	78.0
71.0	76.0
72.0	69.0
73.0	71.0
74.0	66.0
75.0	60.0
76.0	87.0
77.0	80.0
78.0	105.0
79.0	99.0
80.0	111.0
81.0	122.0
82.0	111.0
83.0	98.0
84.0	93.0
85.0	117.0
86.0	169.0
87.0	146.0
88.0	135.0
89.0	149.0
90.0	145.0
91.0	134.0
92.0	159.0
93.0	154.0
94.0	175.0
95.0	177.0
96.0	128.0
97.0	116.0
98.0	135.0
99.0	152.0
100.0	150.0
101.0	173.0
102.0	149.0
103.0	166.0
104.0	160.0
105.0	156.0
106.0	177.0
107.0	159.0
108.0	171.0
109.0	149.0
110.0	164.0
111.0	194.0
112.0	223.0
113.0	198.0
114.0	235.0
115.0	220.0
116.0	190.0
117.0	230.0
118.0	261.0
119.0	279.0
120.0	264.0
121.0	283.0
122.0	255.0
123.0	280.0
124.0	262.0
125.0	244.0
126.0	269.0
127.0	219.0
128.0	267.0
129.0	289.0
130.0	305.0
131.0	293.0
132.0	285.0
133.0	297.0
134.0	267.0
135.0	244.0
136.0	252.0
137.0	273.0
138.0	242.0
139.0	258.0
140.0	267.0
141.0	258.0
142.0	303.0
143.0	255.0
144.0	291.0
145.0	242.0
146.0	277.0
147.0	260.0
148.0	287.0
149.0	267.0
150.0	255.0
151.0	316.0
152.0	287.0
153.0	281.0
154.0	287.0
155.0	298.0
156.0	306.0
157.0	272.0
158.0	260.0
159.0	262.0
160.0	269.0
161.0	257.0
162.0	283.0
163.0	261.0
164.0	270.0
165.0	239.0
166.0	257.0
167.0	237.0
168.0	218.0
169.0	235.0
170.0	226.0
171.0	224.0
172.0	193.0
173.0	184.0
174.0	159.0
175.0	154.0
176.0	161.0
177.0	138.0
178.0	119.0
179.0	109.0
180.0	88.0
181.0	100.0
182.0	86.0
183.0	87.0
184.0	113.0
185.0	112.0
186.0	108.0
187.0	93.0
188.0	106.0
189.0	66.0
190.0	60.0
191.0	73.0
192.0	82.0
193.0	49.0
194.0	49.0
195.0	39.0
196.0	24.0
197.0	16.0
198.0	13.0
199.0	21.0
200.0	19.0
201.0	20.0
202.0	17.0
203.0	18.0
204.0	10.0
205.0	12.0
206.0	10.0
207.0	1.0
208.0	14.0
209.0	8.0
210.0	10.0
211.0	13.0
212.0	13.0
213.0	14.0
214.0	13.0
215.0	15.0
216.0	13.0
217.0	5.0
218.0	3.0
219.0	3.0
220.0	5.0
221.0	3.0
222.0	5.0
223.0	5.0
224.0	3.0
225.0	4.0
226.0	6.0
227.0	1.0
