#Coverage	Number of genomic locations
0.0	65.0
1.0	77.0
2.0	209.0
3.0	136.0
4.0	102.0
5.0	77.0
6.0	64.0
7.0	156.0
8.0	178.0
9.0	195.0
10.0	124.0
11.0	253.0
12.0	245.0
13.0	454.0
14.0	311.0
15.0	302.0
16.0	350.0
17.0	229.0
18.0	254.0
19.0	421.0
20.0	421.0
21.0	483.0
22.0	434.0
23.0	483.0
24.0	450.0
25.0	509.0
26.0	472.0
27.0	343.0
28.0	537.0
29.0	936.0
30.0	694.0
31.0	524.0
32.0	618.0
33.0	592.0
34.0	576.0
35.0	462.0
36.0	474.0
37.0	618.0
38.0	618.0
39.0	539.0
40.0	633.0
41.0	548.0
42.0	605.0
43.0	698.0
44.0	490.0
45.0	446.0
46.0	528.0
47.0	498.0
48.0	481.0
49.0	421.0
50.0	406.0
51.0	356.0
52.0	292.0
53.0	263.0
54.0	208.0
55.0	292.0
56.0	316.0
57.0	426.0
58.0	263.0
59.0	263.0
60.0	234.0
61.0	293.0
62.0	232.0
63.0	244.0
64.0	202.0
65.0	226.0
66.0	170.0
67.0	145.0
68.0	140.0
69.0	133.0
70.0	142.0
71.0	148.0
72.0	152.0
73.0	132.0
74.0	172.0
75.0	204.0
76.0	182.0
77.0	217.0
78.0	185.0
79.0	123.0
80.0	144.0
81.0	178.0
82.0	183.0
83.0	105.0
84.0	104.0
85.0	106.0
86.0	129.0
87.0	170.0
88.0	104.0
89.0	74.0
90.0	146.0
91.0	94.0
92.0	97.0
93.0	85.0
94.0	107.0
95.0	70.0
96.0	94.0
97.0	81.0
98.0	58.0
99.0	65.0
100.0	49.0
101.0	51.0
102.0	53.0
103.0	44.0
104.0	34.0
105.0	23.0
106.0	21.0
107.0	40.0
108.0	43.0
109.0	32.0
110.0	34.0
111.0	25.0
112.0	20.0
113.0	14.0
114.0	13.0
115.0	7.0
116.0	15.0
117.0	7.0
118.0	1.0
119.0	1.0
125.0	5.0
126.0	5.0
127.0	1.0
128.0	10.0
129.0	12.0
130.0	8.0
131.0	1.0
178.0	1.0
677.0	1.0
726.0	1.0
753.0	1.0
759.0	1.0
761.0	1.0
763.0	1.0
776.0	1.0
778.0	1.0
779.0	1.0
786.0	2.0
788.0	4.0
800.0	1.0
803.0	1.0
805.0	6.0
806.0	4.0
809.0	18.0
