#Duplication rate	Coverage
1.0	4239.0
2.0	2370.0
3.0	1629.0
4.0	1264.0
5.0	1007.0
6.0	796.0
7.0	736.0
8.0	585.0
9.0	510.0
10.0	432.0
11.0	350.0
12.0	286.0
13.0	279.0
14.0	215.0
15.0	187.0
16.0	172.0
17.0	160.0
18.0	142.0
19.0	146.0
20.0	120.0
21.0	104.0
22.0	100.0
23.0	112.0
24.0	97.0
25.0	62.0
26.0	87.0
27.0	85.0
28.0	74.0
29.0	79.0
30.0	60.0
31.0	54.0
32.0	53.0
33.0	48.0
34.0	44.0
35.0	53.0
36.0	40.0
37.0	44.0
38.0	32.0
39.0	26.0
40.0	37.0
41.0	26.0
42.0	33.0
43.0	34.0
44.0	33.0
45.0	27.0
46.0	34.0
47.0	28.0
48.0	22.0
49.0	24.0
50.0	1264.0
