#Duplication rate	Coverage
1.0	1185.0
2.0	893.0
3.0	790.0
4.0	612.0
5.0	517.0
6.0	491.0
7.0	445.0
8.0	412.0
9.0	342.0
10.0	337.0
11.0	309.0
12.0	319.0
13.0	278.0
14.0	274.0
15.0	221.0
16.0	235.0
17.0	210.0
18.0	237.0
19.0	201.0
20.0	208.0
21.0	211.0
22.0	177.0
23.0	197.0
24.0	176.0
25.0	170.0
26.0	173.0
27.0	171.0
28.0	184.0
29.0	139.0
30.0	146.0
31.0	125.0
32.0	129.0
33.0	111.0
34.0	138.0
35.0	128.0
36.0	115.0
37.0	119.0
38.0	127.0
39.0	108.0
40.0	108.0
41.0	113.0
42.0	120.0
43.0	122.0
44.0	89.0
45.0	97.0
46.0	114.0
47.0	99.0
48.0	91.0
49.0	100.0
50.0	13516.0
