#Coverage	Number of genomic locations
7.0	1.0
9.0	3.0
10.0	10.0
11.0	3.0
12.0	2.0
15.0	2.0
16.0	1.0
19.0	1.0
20.0	7.0
21.0	1.0
22.0	5.0
25.0	2.0
26.0	2.0
27.0	7.0
30.0	1.0
31.0	2.0
32.0	5.0
33.0	2.0
34.0	3.0
35.0	4.0
36.0	7.0
39.0	1.0
41.0	1.0
46.0	1.0
47.0	3.0
50.0	4.0
52.0	2.0
56.0	3.0
57.0	7.0
60.0	5.0
62.0	3.0
80.0	3.0
81.0	1.0
82.0	1.0
84.0	3.0
85.0	2.0
91.0	2.0
92.0	1.0
93.0	4.0
98.0	1.0
102.0	4.0
104.0	3.0
106.0	2.0
107.0	7.0
109.0	2.0
122.0	1.0
124.0	2.0
125.0	1.0
126.0	1.0
128.0	1.0
129.0	2.0
131.0	1.0
132.0	2.0
134.0	2.0
137.0	1.0
138.0	1.0
161.0	1.0
162.0	1.0
163.0	2.0
166.0	1.0
169.0	1.0
171.0	1.0
174.0	2.0
175.0	1.0
185.0	1.0
187.0	3.0
188.0	1.0
192.0	2.0
194.0	1.0
195.0	3.0
200.0	1.0
206.0	1.0
208.0	1.0
210.0	1.0
211.0	1.0
212.0	3.0
213.0	2.0
216.0	1.0
217.0	2.0
218.0	2.0
220.0	2.0
221.0	2.0
222.0	2.0
223.0	1.0
224.0	4.0
225.0	2.0
226.0	1.0
227.0	1.0
228.0	1.0
229.0	1.0
230.0	2.0
231.0	2.0
232.0	6.0
233.0	2.0
234.0	2.0
235.0	1.0
236.0	1.0
239.0	2.0
241.0	2.0
242.0	5.0
243.0	4.0
246.0	3.0
248.0	2.0
250.0	1.0
251.0	3.0
252.0	4.0
253.0	4.0
254.0	3.0
255.0	7.0
256.0	2.0
257.0	2.0
259.0	1.0
261.0	2.0
262.0	1.0
264.0	3.0
265.0	2.0
266.0	1.0
268.0	1.0
269.0	2.0
270.0	5.0
271.0	3.0
272.0	5.0
273.0	3.0
274.0	2.0
275.0	2.0
277.0	2.0
278.0	1.0
284.0	1.0
285.0	2.0
290.0	2.0
291.0	3.0
293.0	3.0
295.0	2.0
296.0	1.0
297.0	2.0
299.0	1.0
300.0	3.0
301.0	1.0
304.0	1.0
305.0	3.0
307.0	1.0
308.0	1.0
309.0	1.0
318.0	1.0
320.0	1.0
321.0	1.0
323.0	1.0
337.0	1.0
339.0	1.0
340.0	1.0
341.0	3.0
342.0	3.0
343.0	1.0
355.0	1.0
356.0	4.0
358.0	1.0
359.0	3.0
360.0	1.0
361.0	1.0
363.0	1.0
364.0	1.0
365.0	1.0
368.0	4.0
369.0	1.0
370.0	1.0
373.0	2.0
375.0	1.0
376.0	1.0
377.0	1.0
378.0	2.0
379.0	3.0
381.0	1.0
382.0	1.0
383.0	1.0
384.0	1.0
388.0	1.0
389.0	1.0
391.0	2.0
393.0	1.0
394.0	2.0
395.0	4.0
396.0	1.0
401.0	1.0
402.0	1.0
404.0	1.0
406.0	1.0
407.0	1.0
410.0	2.0
411.0	2.0
