#GC Content (%)	Sample
1.0	0.0
2.0	2.8961163080309306E-5
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.8961163080309306E-5
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	1.4480581540154654E-4
29.0	7.819514031683512E-4
30.0	0.0024906600249066002
31.0	0.008282892640968462
32.0	0.021025804396304554
33.0	0.03541950244721828
34.0	0.04685916186394046
35.0	0.06968055837122418
36.0	0.10402849778447101
37.0	0.12296909843899333
38.0	0.13423499087723362
39.0	0.12441715659300878
40.0	0.10582408989545018
41.0	0.07599409192273163
42.0	0.049349821888847054
43.0	0.02809232818790003
44.0	0.012018882678328362
45.0	0.007645747053201657
46.0	0.008051203336325988
47.0	0.009817834284224853
48.0	0.011555504069043413
49.0	0.008485620782530626
50.0	0.006313533551507428
51.0	0.004517941440528252
52.0	0.0015059804801760839
53.0	3.185727938834024E-4
54.0	2.8961163080309306E-5
55.0	0.0
56.0	2.8961163080309306E-5
57.0	0.0
58.0	0.0
59.0	2.8961163080309306E-5
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	2.8961163080309306E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
