#Duplication rate	Coverage
1.0	3749.0
2.0	2319.0
3.0	1465.0
4.0	1170.0
5.0	860.0
6.0	685.0
7.0	567.0
8.0	467.0
9.0	427.0
10.0	344.0
11.0	338.0
12.0	298.0
13.0	253.0
14.0	214.0
15.0	218.0
16.0	191.0
17.0	160.0
18.0	143.0
19.0	140.0
20.0	127.0
21.0	122.0
22.0	112.0
23.0	94.0
24.0	111.0
25.0	73.0
26.0	79.0
27.0	66.0
28.0	48.0
29.0	70.0
30.0	48.0
31.0	64.0
32.0	57.0
33.0	37.0
34.0	46.0
35.0	43.0
36.0	33.0
37.0	39.0
38.0	23.0
39.0	25.0
40.0	26.0
41.0	26.0
42.0	16.0
43.0	32.0
44.0	18.0
45.0	26.0
46.0	19.0
47.0	21.0
48.0	11.0
49.0	14.0
50.0	233.0
