#Duplication rate	Coverage
1.0	3299.0
2.0	2049.0
3.0	1582.0
4.0	1146.0
5.0	994.0
6.0	816.0
7.0	706.0
8.0	649.0
9.0	527.0
10.0	500.0
11.0	442.0
12.0	443.0
13.0	360.0
14.0	333.0
15.0	319.0
16.0	308.0
17.0	277.0
18.0	255.0
19.0	227.0
20.0	221.0
21.0	163.0
22.0	199.0
23.0	162.0
24.0	177.0
25.0	153.0
26.0	150.0
27.0	133.0
28.0	132.0
29.0	120.0
30.0	124.0
31.0	111.0
32.0	112.0
33.0	91.0
34.0	82.0
35.0	93.0
36.0	82.0
37.0	79.0
38.0	82.0
39.0	75.0
40.0	76.0
41.0	69.0
42.0	61.0
43.0	71.0
44.0	48.0
45.0	63.0
46.0	44.0
47.0	53.0
48.0	49.0
49.0	39.0
50.0	1161.0
