#Duplication rate	Coverage
1.0	399.0
2.0	218.0
3.0	146.0
4.0	89.0
5.0	80.0
6.0	54.0
7.0	51.0
8.0	52.0
9.0	44.0
10.0	36.0
11.0	31.0
12.0	22.0
13.0	24.0
14.0	18.0
15.0	23.0
16.0	18.0
17.0	22.0
18.0	19.0
19.0	15.0
20.0	10.0
21.0	14.0
22.0	10.0
23.0	13.0
24.0	12.0
25.0	13.0
26.0	10.0
27.0	10.0
28.0	8.0
29.0	8.0
30.0	12.0
31.0	10.0
32.0	6.0
33.0	5.0
34.0	6.0
35.0	6.0
36.0	8.0
37.0	6.0
38.0	5.0
39.0	5.0
40.0	4.0
41.0	4.0
42.0	2.0
43.0	12.0
44.0	3.0
45.0	7.0
46.0	2.0
47.0	2.0
48.0	2.0
49.0	4.0
50.0	278.0
