#Duplication rate	Coverage
1.0	3457.0
2.0	2464.0
3.0	1775.0
4.0	1524.0
5.0	1253.0
6.0	943.0
7.0	838.0
8.0	736.0
9.0	627.0
10.0	608.0
11.0	582.0
12.0	455.0
13.0	496.0
14.0	390.0
15.0	371.0
16.0	355.0
17.0	344.0
18.0	341.0
19.0	332.0
20.0	276.0
21.0	259.0
22.0	242.0
23.0	230.0
24.0	225.0
25.0	229.0
26.0	190.0
27.0	168.0
28.0	179.0
29.0	177.0
30.0	153.0
31.0	167.0
32.0	151.0
33.0	147.0
34.0	127.0
35.0	141.0
36.0	112.0
37.0	97.0
38.0	99.0
39.0	108.0
40.0	100.0
41.0	92.0
42.0	93.0
43.0	93.0
44.0	83.0
45.0	102.0
46.0	85.0
47.0	80.0
48.0	61.0
49.0	55.0
50.0	1772.0
