#Duplication rate	Coverage
1.0	3131.0
2.0	2200.0
3.0	1664.0
4.0	1307.0
5.0	1163.0
6.0	930.0
7.0	851.0
8.0	733.0
9.0	675.0
10.0	614.0
11.0	561.0
12.0	524.0
13.0	455.0
14.0	429.0
15.0	350.0
16.0	346.0
17.0	364.0
18.0	306.0
19.0	331.0
20.0	300.0
21.0	265.0
22.0	228.0
23.0	254.0
24.0	241.0
25.0	217.0
26.0	164.0
27.0	195.0
28.0	184.0
29.0	160.0
30.0	181.0
31.0	138.0
32.0	146.0
33.0	130.0
34.0	132.0
35.0	142.0
36.0	120.0
37.0	111.0
38.0	97.0
39.0	115.0
40.0	94.0
41.0	79.0
42.0	85.0
43.0	91.0
44.0	102.0
45.0	83.0
46.0	79.0
47.0	71.0
48.0	89.0
49.0	63.0
50.0	2820.0
